sample_id,true_label,target_x,target_y,SCNR_dB,2T2R_det_prob,2T2R_det_pred,2T2R_pred_x,2T2R_pred_y,2T2R_pos_err_m,2T2R_correct_det,2T1R_det_prob,2T1R_det_pred,2T1R_pred_x,2T1R_pred_y,2T1R_pos_err_m,2T1R_correct_det,1T2R_det_prob,1T2R_det_pred,1T2R_pred_x,1T2R_pred_y,1T2R_pos_err_m,1T2R_correct_det,1T1R_det_prob,1T1R_det_pred,1T1R_pred_x,1T1R_pred_y,1T1R_pos_err_m,1T1R_correct_det
2521,1,-25.874418,118.76745,-44.330677,0.005558564,0,-14.956615,102.74898,19.3853,0,1.0,1,2.8067284,112.78931,29.297548,1,0.00313179,0,-9.926884,90.94313,32.070496,0,0.006175898,0,5.6678886,108.13012,33.28768,0
2535,1,22.863985,139.12975,-39.354492,0.021473376,0,14.310627,116.76205,23.947315,0,1.0,1,-3.2238617,122.75433,30.801458,1,0.0066056824,0,12.7266655,93.883026,46.368423,0,0.002792087,0,12.434452,152.57368,17.01513,0
2537,1,-8.759094,77.216995,-23.585466,0.0009853189,0,-14.368622,130.1017,53.181377,0,0.95525295,1,1.1973419,81.745,10.937709,1,0.00086299086,0,-2.2480469,104.2455,27.801685,0,0.020348644,0,1.2638168,136.37744,60.003475,0
2542,1,9.963234,77.71545,-39.807766,0.0016999405,0,10.678123,105.98566,28.279247,0,0.9264929,1,5.8847313,87.071014,10.205921,1,0.0039929515,0,12.462654,88.084915,10.666442,0,0.00024434997,0,9.302219,122.89558,45.184963,0
2546,1,-19.70123,96.35794,-27.891525,0.0030894438,0,-12.275478,108.09854,13.8918495,0,1.0,1,-0.5668564,91.38282,19.770586,1,0.0013293815,0,-5.930706,88.242424,15.984021,0,0.028052982,0,1.5298691,101.81597,21.921442,0
2569,1,-25.995209,131.25053,-43.025723,0.0074807834,0,-13.463375,104.733635,29.329044,0,1.0,1,-1.4961472,119.828896,27.030684,1,0.005248721,0,-9.353611,94.20628,40.61058,0,0.016154775,0,8.299568,133.15192,34.347446,0
2575,1,-7.6487575,72.14145,-32.017673,0.0035086097,0,-7.4965096,92.99567,20.854773,0,1.0,1,0.4644966,72.11264,8.113306,1,0.0016177986,0,-6.0945396,83.738815,11.701047,0,0.2384712,0,1.9082069,48.962845,25.071562,0
2580,1,13.8610935,79.49007,-37.487103,0.012049669,0,14.226395,93.43736,13.952079,0,0.99999106,1,2.6281624,77.58566,11.393222,1,0.0066318237,0,17.628475,87.846634,9.166536,0,0.0022334896,0,8.582104,74.048546,7.581417,0
2587,1,28.32293,114.711105,-39.57423,0.0040541803,0,20.15453,110.58211,9.152671,0,0.99991655,1,0.4956169,115.41091,27.836111,1,0.00920569,0,19.18079,96.204895,20.641186,0,0.0019257556,0,5.4657173,127.99944,26.439215,0
2589,1,-10.564259,122.16898,-40.53354,0.007145353,0,-4.6526527,104.29674,18.824566,0,1.0,1,3.2538643,111.48152,17.468897,1,0.010950056,0,-5.5873756,90.94902,31.614164,0,0.02609751,0,5.649441,122.009544,16.214483,0
2602,1,-28.53008,132.20738,-46.712646,0.027942818,0,-18.317118,115.87519,19.262531,0,1.0,1,-2.5924377,125.10718,26.8919,1,0.003567209,0,-11.49247,95.27128,40.67623,0,0.012554037,0,10.342709,138.56036,39.3885,0
2620,1,30.369553,134.47356,-37.022587,0.12733433,0,20.067356,129.94391,11.25402,0,1.0,1,7.871189,129.89798,22.958925,1,0.008292951,0,14.059727,98.639305,39.37136,0,0.041448545,0,9.151352,154.71951,29.327644,0
2632,1,-20.636606,93.03676,-38.338108,0.0016199411,0,-12.227581,97.77864,9.653868,0,0.9999845,1,3.7448654,88.67526,24.768505,1,0.0008726943,0,-11.809174,84.28912,12.427578,0,0.0027019149,0,8.604401,84.89429,30.353523,0
2652,1,-7.2625933,113.8713,-39.416298,0.003992009,0,-2.5295906,110.68117,5.7077365,0,1.0,1,2.0813217,104.3858,13.314781,1,0.0039109634,0,-0.8846588,85.94594,28.644438,0,0.0011459778,0,3.9405518,110.085144,11.825626,0
2663,1,-9.11526,135.36006,-40.91482,0.0078002075,0,-4.346752,111.58297,24.250542,0,1.0,1,-2.3674126,125.459755,11.9812155,1,0.017344218,0,-5.637295,98.010216,37.51143,0,0.07582839,0,5.44059,152.09323,22.17818,0
2664,1,6.339199,54.624207,-37.607887,0.006604409,0,11.482899,92.373535,38.098156,0,0.99999905,1,0.8864136,63.298088,10.245442,1,0.009758943,0,17.095387,75.06993,23.10245,0,0.049676858,0,5.980999,55.142326,0.62988526,0
2669,1,-14.858249,100.83615,-34.903687,0.002234676,0,-7.934124,103.0108,7.2575903,0,0.9999176,1,4.656742,90.177925,22.235842,1,0.0026064196,0,-5.70343,87.60695,16.087961,0,0.0008201849,0,10.186356,123.97826,34.099697,0
2673,1,9.793203,165.97548,-47.13454,0.017758127,0,6.2694283,133.02226,33.141083,0,1.0,1,18.086567,150.07318,17.934965,1,0.004049887,0,1.1006203,92.96056,73.53053,0,0.059119962,0,15.142422,161.63809,6.886731,0
2677,1,6.1851807,52.63781,-36.828762,0.0075156013,0,9.510071,80.26146,27.823029,0,0.9984224,1,1.5331497,47.040497,7.278139,1,0.0016519513,0,13.259762,89.05712,37.10008,0,0.00016201226,0,11.582985,100.10052,47.768658,0
2682,1,-3.8730397,51.259476,-24.901825,0.030299226,0,1.1983261,57.432167,7.9887967,0,0.99985147,1,0.87171555,53.552,5.2695694,1,0.0011586027,0,-0.7913704,58.61943,7.979074,0,0.4374523,0,1.7234802,50.127098,5.709931,0
2699,1,23.1216,113.13157,-52.35719,0.012296158,0,17.125309,102.80306,11.942928,0,0.99999976,1,8.439339,110.18416,14.97518,1,0.012280527,0,18.570942,85.982956,27.527363,0,0.009584624,0,6.8964996,89.74062,28.467354,0
2703,1,14.301633,159.8649,-32.44446,0.0021924586,0,11.25716,118.35607,41.620327,0,1.0,1,-2.6179504,146.74779,21.408663,1,0.0025491063,0,5.280216,97.58403,62.930855,0,0.020757336,0,12.33609,163.01163,3.7101562,0
2707,1,16.47407,108.70263,-33.832428,0.021704448,0,12.036968,96.35919,13.116718,0,1.0,1,0.012081146,100.48154,18.400637,1,0.031269502,0,10.0396805,91.7946,18.090958,0,0.02130539,0,6.137459,116.08663,12.703111,0
2719,1,21.726202,94.380165,-36.804432,0.004617668,0,11.317791,94.45517,10.408681,0,0.9999981,1,2.1780624,87.27979,20.797718,1,0.010507656,0,15.980148,95.47163,5.8487964,0,0.00081542815,0,7.529171,123.31195,32.22738,0
2720,1,-23.918297,125.04317,-44.639324,0.004814441,0,-14.799686,106.69145,20.492304,0,1.0,1,8.579857,127.786446,32.613735,1,0.003960193,0,-10.826756,93.27666,34.3584,0,0.0034603358,0,6.8360786,132.15434,31.565811,0
2723,1,13.826235,95.461075,-23.19803,0.004387868,0,10.90696,98.33134,4.093968,0,0.9975508,1,1.8165398,93.027504,12.253777,1,0.38529226,0,2.8953285,86.293045,14.266656,0,0.00963086,0,-1.3168983,128.97296,36.77446,0
2740,1,-13.227798,68.501656,-32.758457,0.0020070462,0,-12.156059,95.78533,27.304718,0,1.0,1,0.38625336,69.79752,13.675587,1,0.00087301986,0,-7.3307724,76.6602,10.066618,0,0.056860667,0,1.8860817,54.92207,20.31833,0
2747,1,3.4466984,38.00392,-48.704483,0.12774329,0,6.2790184,55.91488,18.133516,0,0.80103785,1,5.8454323,51.269825,13.481028,1,0.4630506,0,7.6840706,39.97393,4.6729283,0,0.19235905,0,5.371723,42.732788,5.1056733,0
2749,1,11.565326,91.26447,-18.718845,0.0025800865,0,7.950947,103.39044,12.653176,0,0.99939287,1,-2.1805115,96.1372,14.583947,1,0.011774314,0,-0.5363083,104.71925,18.096426,0,0.12245188,0,-1.4935684,94.622444,13.483719,0
2759,1,-31.414669,133.67407,-46.344906,0.040351413,0,-18.782293,117.39753,20.603464,0,1.0,1,4.894642,128.04114,36.743652,1,0.007812118,0,-16.441763,101.19368,35.7654,0,0.0375249,0,7.7364044,138.33424,39.42745,0
2760,1,29.802242,139.97365,-55.53342,0.011523722,0,17.4528,112.185036,30.409138,0,0.99494004,1,21.982761,140.91719,7.876202,1,0.013523323,0,16.43285,90.72052,51.035393,0,0.02376452,0,9.223476,74.50388,68.6278,0
2768,1,17.765333,122.439835,-34.610855,0.017246075,0,15.292622,101.696,20.890692,0,1.0,1,0.457695,113.75163,19.365929,1,0.44547275,0,8.269421,108.02357,17.262709,0,0.0530867,0,4.426899,135.90837,18.955614,0
2773,1,13.515124,104.819405,-32.70457,0.017183842,0,13.639446,97.598694,7.2217813,0,1.0,1,0.9860382,98.838684,13.883336,1,0.022402136,0,9.142506,93.75796,11.894343,0,0.0054072975,0,3.8137627,120.850685,18.738153,0
2776,1,3.2148223,95.449936,-35.698486,0.00244178,0,6.0604324,108.87326,13.72163,0,1.0,1,0.44751358,88.02253,7.926182,1,0.0070224972,0,3.4804192,85.634476,9.819053,0,0.0024008455,0,6.793831,108.83619,13.856445,0
2777,1,26.354088,107.78593,-50.872295,0.008236254,0,16.902233,100.29873,12.058014,0,0.99968386,1,11.610756,111.54136,15.214108,1,0.011199656,0,20.388927,85.25564,23.30659,0,0.020103857,0,6.8892097,71.071304,41.555325,0
2781,1,-4.2596827,107.443954,-37.723896,0.0030878962,0,-0.942276,99.793076,8.339133,0,1.0,1,1.9947357,101.95909,8.318743,1,0.004053427,0,-1.5922165,88.59047,19.041252,0,0.0034288021,0,6.693302,125.903404,21.464369,0
2787,1,-25.202106,119.8141,-21.609886,0.00060404435,0,-15.255871,109.18986,14.553425,0,0.9999994,1,-5.287857,108.991005,22.665321,1,0.0007732258,0,-1.4305153,91.162384,37.22915,0,0.061836448,0,-0.27145004,108.37674,27.429016,0
2798,1,-11.2478485,117.4303,-27.174639,0.0005680884,0,-7.158657,120.87078,5.344007,0,0.99999964,1,-2.2059479,115.36793,9.274122,1,0.0014869551,0,-1.715313,90.09982,28.94519,0,0.011119391,0,2.8806992,125.92349,16.484848,0
2802,1,23.36733,114.16421,-32.049187,0.0093082795,0,15.1185875,103.31075,13.632286,0,1.0,1,-1.7436066,111.74735,25.226976,1,0.003912195,0,12.1338005,104.16262,15.040743,0,0.0029778117,0,3.02705,145.82332,37.630127,0
2804,1,31.080841,161.14336,-41.42536,0.0317594,0,15.872158,136.5378,28.926418,0,0.9600718,1,9.495468,150.10693,24.243162,1,0.0031553619,0,11.125847,89.86987,74.01426,0,0.0006012889,0,16.238613,121.205,42.607086,0
2808,1,-20.626194,161.93736,-26.268066,0.000341015,0,-4.950577,140.53996,26.524963,0,0.99813026,1,0.45393753,154.0298,22.514473,1,0.00091279333,0,0.6179695,132.08505,36.639797,0,0.0008848904,0,1.983715,142.04185,30.117092,0
2814,1,-12.934902,119.97245,-39.143227,0.0071873604,0,-8.4322815,105.611755,15.050021,0,1.0,1,1.5349045,111.9416,16.549015,1,0.0033692967,0,-3.9169006,88.58508,32.657177,0,0.00052826136,0,11.372501,130.50204,26.49004,0
2828,1,1.1515278,35.937275,-32.601353,0.013285184,0,6.36372,67.98448,32.4683,0,0.9999083,1,0.8699913,41.640694,5.710363,1,0.0020099222,0,13.198338,76.31238,42.134007,0,9.376485e-05,0,17.278324,107.259605,73.12283,0
2832,1,-28.115044,122.55605,-24.57579,0.00088934455,0,-16.853361,108.86447,17.728083,0,0.99999917,1,-2.6370049,122.25119,25.479862,1,0.0003162789,0,-6.599251,98.529884,32.25192,0,0.001571737,0,3.4005241,148.2756,40.678326,0
2833,1,-10.069476,103.43838,-37.513237,0.0018111116,0,-6.003128,103.92816,4.095739,0,1.0,1,1.9097137,96.84465,13.673998,1,0.0033989793,0,-3.3741913,86.417694,18.290176,0,0.007376474,0,5.340313,104.54783,15.449676,0
2840,1,0.969285,31.4963,-38.1906,0.004199854,0,8.802292,84.35381,53.434753,0,0.9999994,1,0.700428,45.354748,13.861055,1,0.013641531,0,14.013649,59.557224,30.944643,0,0.14916135,0,4.1242905,38.097607,7.3165092,0
2846,1,1.1985127,80.82819,-34.773773,0.005748979,0,5.032387,105.8989,25.362158,0,1.0,1,0.4085312,80.050995,1.1082007,1,0.005304342,0,1.744873,85.89578,5.0969567,0,0.0014364895,0,5.6891174,82.85095,4.925148,0
2847,1,10.721226,71.32135,-38.63607,0.012016937,0,13.625095,100.292244,29.116062,0,0.99999595,1,0.9723244,74.08084,10.131924,1,0.013648078,0,17.257229,85.74206,15.832755,0,0.045686815,0,5.385212,46.750828,25.143261,0
2851,1,16.60006,89.75686,-35.02931,0.01251987,0,12.354202,95.44535,7.098327,0,0.95203835,1,4.781822,93.19533,12.308282,1,0.0038440134,0,15.395496,94.47142,4.8660107,0,0.0017269817,0,7.5316734,123.98372,35.407818,0
2854,1,6.038091,100.37927,-36.5184,0.0035657126,0,5.519867,105.06294,4.712252,0,1.0,1,0.5344658,91.52621,10.424331,1,0.0073954915,0,3.5093231,86.48484,14.122673,0,0.03599349,0,6.615574,86.39227,13.998916,0
2857,1,25.884655,116.96424,-56.47879,0.013573432,0,16.875454,103.08613,16.545927,0,0.9999987,1,18.513775,118.69339,7.570986,1,0.010825896,0,19.817852,87.435074,30.145943,0,0.10587755,0,8.509907,67.67015,52.266518,0
2867,1,0.3022984,30.468737,-38.09737,0.0034990765,0,5.5879784,93.06849,62.82251,0,0.9999639,1,0.8211479,46.28855,15.828321,1,0.0054958826,0,7.103607,72.68422,42.759853,0,0.10439013,0,2.4934921,42.241554,11.9749975,0
2880,1,8.742038,56.849358,-44.20351,0.0057736156,0,14.839687,93.22026,36.8785,0,0.99821436,1,2.7589417,55.075806,6.2404265,1,0.0046531903,0,16.52724,85.34911,29.543959,0,0.06409164,0,4.4785576,41.035667,16.378342,0
2881,1,27.889444,122.97556,-44.71104,0.013433524,0,18.332096,104.82086,20.516726,0,0.99999976,1,3.1445274,114.48413,26.161333,1,0.015050799,0,21.349255,88.210266,35.37513,0,0.00087266776,0,10.67054,115.488846,18.77609,0
2882,1,-5.54456,63.004448,-30.195005,0.002490418,0,-5.580433,95.28842,32.283997,0,1.0,1,0.12123871,69.43237,8.568518,1,0.0023964539,0,-4.492588,85.20199,22.222454,0,0.05194956,0,4.272129,56.655746,11.69074,0
2889,1,-5.2745814,55.93401,-27.842716,0.0035837283,0,-3.468792,86.152275,30.272173,0,1.0,1,0.3373642,63.23996,9.212537,1,0.0029363518,0,-4.8792,77.03749,21.107185,0,0.06647575,0,1.9799881,44.729534,13.347998,0
2909,1,14.186129,106.5088,-41.90817,0.0027701263,0,7.253376,100.26633,9.329067,0,0.9999968,1,3.7348137,98.70955,13.040638,1,0.0071939793,0,10.649281,86.24797,20.567217,0,0.0018930194,0,6.8325005,111.94419,9.1443615,0
2911,1,-32.752605,130.16563,-47.437397,0.02107986,0,-22.086151,108.05742,24.546822,0,1.0,1,-1.7486687,120.39448,32.507225,1,0.004087309,0,-15.937723,98.05238,36.249153,0,0.10657365,0,6.9316864,139.20886,40.701633,0
2912,1,-18.071583,83.145386,-37.874645,0.0009902116,0,-11.373989,94.83077,13.468705,0,0.999461,1,6.442314,87.88126,24.967173,1,0.0002497854,0,-9.718758,80.37773,8.799409,0,9.462426e-05,0,15.762226,116.90769,47.7977,0
2915,1,3.9673002,44.576637,-36.99462,0.15509227,0,5.469036,55.7659,11.289588,0,0.99983776,1,0.977417,43.63735,3.1339538,1,0.0080424035,0,11.971851,76.9367,33.335365,0,0.001400413,0,13.188946,59.247852,17.328684,0
2920,1,5.6970572,106.63584,-40.26291,0.005118479,0,4.87339,104.65726,2.1431806,0,0.9999989,1,3.0671387,101.714195,5.5802393,1,0.008694892,0,1.881897,88.0183,19.004425,0,0.0030442786,0,7.460598,113.95717,7.530731,0
2922,1,-22.67403,89.85105,-32.863235,3.260698e-05,0,-20.166998,112.2544,22.543188,0,0.9413802,1,4.213661,90.92239,26.909027,1,2.7611659e-05,0,-10.280552,79.3178,16.264921,0,0.0018808248,0,2.5355225,130.78,48.069744,0
2923,1,9.865705,93.808655,-29.1735,0.007382129,0,13.0921135,109.17954,15.705855,0,1.0,1,1.028801,95.77266,9.052524,1,0.011603168,0,5.5640526,92.38838,4.5300536,0,0.01505772,0,2.547947,125.02612,32.063686,0
2925,1,-3.2305593,42.74772,-25.2252,0.00011674344,0,-4.550293,104.035515,61.302002,0,0.99977356,1,0.92965317,46.88965,5.8705153,1,0.00014189261,0,-3.9894142,76.49917,33.75998,0,0.010422586,0,-0.30755615,78.680176,36.05115,0
2926,1,5.0950546,120.67787,-37.44024,0.016992293,0,7.7320023,102.83884,18.032877,0,1.0,1,3.0150642,113.25001,7.7135935,1,0.020942027,0,1.681057,95.148735,25.756401,0,0.10090529,0,6.206436,131.41478,10.794274,0
2933,1,-13.390092,101.35351,-34.478687,0.0023027686,0,-6.4321213,105.78465,8.2491455,0,0.99916816,1,3.7487183,98.357025,17.398785,1,0.0035828026,0,-4.370304,89.08197,15.229813,0,0.0014341199,0,6.3528175,124.04888,30.08093,0
2934,1,-4.5199394,99.24833,-32.91866,0.003981557,0,1.1577911,107.207375,9.776657,0,0.99999917,1,2.0264206,92.04047,9.736946,1,0.0064840475,0,1.766819,87.739204,13.11424,0,0.0026643926,0,6.2762146,89.851974,14.312527,0
2944,1,-21.193432,160.24486,-35.49974,0.011627978,0,-10.834354,142.17516,20.828457,0,1.0,1,1.9634476,151.42712,24.778893,1,0.0024452053,0,-7.3728256,125.80577,37.108757,0,0.44732347,0,8.976376,167.1391,30.947502,0
2952,1,-17.726095,81.330605,-25.803497,0.004032635,0,-16.44643,99.70284,18.41675,0,1.0,1,-1.2078438,85.16025,16.956379,1,0.0024657617,0,-12.4828,91.307205,11.270524,0,0.018241895,0,8.721226,113.89464,41.950886,0
2953,1,25.620552,102.600624,-54.347427,0.012822886,0,16.741024,97.60173,10.189943,0,0.99274397,1,13.991257,101.11364,11.723977,1,0.012336931,0,20.267643,85.94168,17.49783,0,0.16778167,0,4.294628,40.90368,65.278694,0
2955,1,16.386099,143.54146,-22.853004,0.0009105375,0,9.656792,117.29575,27.09466,0,0.6295745,1,1.3227539,140.09315,15.452998,1,0.003467794,0,2.0233917,101.21862,44.693512,0,0.008154721,0,1.0212059,145.3476,15.470684,0
2974,1,0.34771514,44.078835,-29.682255,0.0012387779,0,6.40765,103.851654,60.079224,0,1.0,1,0.6241722,53.94873,9.873767,1,0.005413866,0,2.2391853,78.27432,34.24776,0,0.04622619,0,0.46719742,48.129387,4.0523143,0
2975,1,-9.127397,109.67626,-25.801378,0.00051664223,0,-4.9829865,121.44558,12.477698,0,0.9999734,1,-4.293064,110.02455,4.8468623,1,0.0028878655,0,0.44683838,98.6823,14.57852,0,0.004260439,0,2.4270897,148.17126,40.19168,0
2976,1,-18.295103,166.20122,-42.6167,0.02461316,0,-7.4405746,136.5126,31.610672,0,0.9999993,1,9.787533,154.53934,30.407793,1,0.0028433546,0,-6.772724,99.32036,67.86615,0,0.0007925176,0,18.604351,156.0726,38.264324,0
2978,1,18.116098,124.555244,-43.83162,0.01517298,0,13.097836,104.64943,20.528625,0,1.0,1,5.7869835,115.41478,15.347807,1,0.01182388,0,8.495888,91.200966,34.71392,0,0.03208745,0,5.5690346,113.66164,16.616243,0
2981,1,31.348732,148.63213,-33.4795,0.0013474661,0,15.466812,120.51835,32.289623,0,0.9996094,1,10.789402,145.43367,20.806637,1,0.0037920233,0,9.500755,115.832115,39.41034,0,0.04946376,0,13.497517,161.0011,21.717674,0
2983,1,35.225327,136.82379,-54.541847,0.012037862,0,19.84367,111.63809,29.511265,0,0.99865663,1,19.918026,138.55202,15.4045515,1,0.012047637,0,21.979,85.65054,52.859875,0,0.0153485555,0,10.234287,77.25,64.60332,0
2986,1,2.1340535,136.89186,-40.18504,0.0690606,0,4.1781235,122.56131,14.475597,0,1.0,1,-1.2964478,122.891846,14.4141865,1,0.008786016,0,0.6125488,93.76397,43.15472,0,0.0024162913,0,4.998661,140.0896,4.2931933,0
2987,1,36.65512,133.2096,-65.23554,0.010191709,0,20.194363,103.418655,34.03611,0,0.99986136,1,24.65627,129.16808,12.661213,1,0.0071975016,0,23.649387,85.74953,49.209827,0,0.40793335,0,6.3257523,48.693092,89.79371,0
2991,1,4.239571,50.629047,-35.37913,0.01342773,0,9.902794,81.28401,31.17369,0,1.0,1,0.747242,64.04106,13.859239,1,0.08306383,0,9.804028,54.22739,6.6265564,0,0.31860945,0,2.9117432,39.025314,11.679459,0
2992,1,0.67410535,157.46837,-41.786736,0.0020101077,0,2.3033829,119.316475,38.18667,0,0.9488441,1,12.86351,151.72307,13.475535,1,0.0038386474,0,-0.48563385,94.285034,63.193977,0,0.0006521241,0,14.581478,118.32437,41.541157,0
2996,1,6.912246,70.87482,-27.123346,0.0016604902,0,10.193321,108.01207,37.281914,0,1.0,1,0.042621613,75.32413,8.184627,1,0.01183078,0,12.084469,97.205124,26.833506,0,0.015098211,0,4.4383736,95.02786,24.27941,0
3002,1,-6.4929576,68.322426,-31.415073,0.00302113,0,-4.8690414,99.0602,30.780643,0,0.99999714,1,0.86657333,67.85887,7.3741155,1,0.0024993084,0,-4.168583,86.35776,18.184496,0,0.0022767782,0,5.3572197,82.830475,18.732597,0
3009,1,12.131926,139.62364,-23.40277,0.00056102005,0,7.806835,128.31137,12.1109,0,0.9984333,1,-0.649395,141.13005,12.869787,1,0.0048819436,0,4.0328712,104.83475,35.719208,0,0.05365551,0,-0.9062424,151.57727,17.688501,0
3021,1,-1.4319553,89.042786,-30.370743,0.0020093091,0,0.38803864,111.65254,22.68289,0,1.0,1,0.18791962,81.23737,7.9717283,1,0.0070045013,0,1.1418877,92.25809,4.1185956,0,0.0069349166,0,4.0630493,131.13826,42.45261,0
3023,1,25.803125,114.312225,-44.721,0.006865153,0,17.021366,100.664116,16.229301,0,0.9988152,1,8.790337,129.56047,22.846092,1,0.0038707696,0,20.753468,90.60363,24.240389,0,0.00039151128,0,14.842468,129.10712,18.412626,0
3024,1,12.710706,130.22765,-41.533623,0.017065238,0,10.319065,110.19946,20.170475,0,1.0,1,6.2161484,119.78777,12.29513,1,0.009556001,0,4.6435356,87.86929,43.11971,0,0.013333545,0,7.9535713,138.65665,9.67876,0
3027,1,-14.859102,111.431526,-40.428677,0.0031253446,0,-8.33746,92.87391,19.670206,0,0.99998546,1,3.160839,103.05222,19.872871,1,0.002240756,0,-7.0374985,91.460175,21.448366,0,0.00035544301,0,13.056683,115.16516,28.164358,0
3031,1,-3.500757,64.05403,-30.267424,0.0014507365,0,-3.3267517,110.41201,46.358307,0,1.0,1,0.18827438,71.1094,7.9616046,1,0.002814483,0,-2.6213112,85.578316,21.542244,0,0.0012251246,0,8.618946,77.90245,18.402878,0
3054,1,13.124246,67.88029,-53.10379,0.008909093,0,15.402843,91.5047,23.734045,0,0.53290266,1,19.261135,69.00622,6.239321,1,0.009752762,0,21.041088,81.969284,16.160948,0,0.45846874,0,6.5858765,41.04249,27.622774,0
3060,1,10.2621565,137.84259,-42.60551,0.019090611,0,7.671818,117.08329,20.920288,0,0.99999976,1,-0.5803757,128.52373,14.296912,1,0.0042752093,0,2.0542297,89.62944,48.90683,0,0.000931825,0,7.406269,132.8469,5.754397,0
3072,1,25.29172,108.14986,-39.79493,0.004068014,0,14.216282,99.1289,14.284362,0,0.9938506,1,7.7865143,122.67211,22.744848,1,0.004769479,0,16.452045,92.32893,18.122953,0,0.00059329066,0,11.566624,139.84442,34.538727,0
3076,1,-1.8725939,75.35879,-32.88228,0.00201794,0,1.3055267,99.72087,24.568508,0,1.0,1,0.11603165,76.99167,2.5731173,1,0.0018042662,0,-1.0305138,94.00101,18.661228,0,0.00016040198,0,9.583675,129.71368,55.549088,0
3087,1,-4.962789,71.36579,-29.301245,0.0016364324,0,-6.0731964,110.70162,39.3515,0,0.99917406,1,2.677868,81.22563,12.473817,1,0.0004543523,0,-1.7119942,98.39932,27.228285,0,0.001416804,0,4.1762238,122.88836,52.326824,0
3092,1,3.5654058,87.061066,-33.319687,0.0071108597,0,4.656002,98.51718,11.50791,0,1.0,1,-0.32493973,83.48309,5.285516,1,0.0065220203,0,3.8348503,85.884605,1.2069213,0,0.18059464,0,3.493782,76.56181,10.499496,0
3093,1,17.870352,113.54423,-45.813717,0.004751426,0,11.699829,99.40784,15.424425,0,0.50895137,1,12.17923,106.47078,9.078686,1,0.008838649,0,11.199253,88.8817,25.548853,0,0.0016527742,0,8.998028,98.06692,17.83999,0
3097,1,19.656689,130.92805,-46.370956,0.012456116,0,10.807831,106.70548,25.788279,0,1.0,1,14.658035,126.75341,6.512618,1,0.010712121,0,5.7669716,94.30042,39.172794,0,0.0075238147,0,9.04702,136.53308,11.999225,0
3110,1,-29.916758,120.34671,-39.15991,0.0012012154,0,-12.226856,109.747025,20.622461,0,0.8811389,1,3.8899002,118.22276,33.87331,1,0.00070747815,0,-7.8630295,86.531876,40.370903,0,0.00030331445,0,11.266743,133.62912,43.27243,0
3111,1,-1.8834999,131.2762,-17.624489,0.009865639,0,5.460449,101.446495,30.72043,0,0.9998683,1,-0.86052704,130.84828,1.1088673,1,0.035958875,0,1.3972054,100.65167,30.799751,0,0.25802964,0,-0.13998413,103.553116,27.777855,0
3113,1,-5.191101,117.78662,-37.62633,0.01427527,0,1.4787025,100.0973,18.904984,0,1.0,1,0.27129745,112.06541,7.9101257,1,0.008366421,0,-0.8570137,90.616,27.514126,0,0.021710383,0,3.9591484,127.21307,13.137164,0
3119,1,-7.103159,110.33197,-37.040134,0.002453468,0,2.0682144,106.23949,10.043033,0,1.0,1,2.8169518,102.03682,12.931285,1,0.0072115595,0,0.46100998,88.829185,22.79444,0,0.010479424,0,5.0540466,122.1872,16.9807,0
3124,1,-7.9516516,56.664116,-28.310658,0.00019759682,0,-5.4318123,92.66148,36.085457,0,1.0,1,0.5347214,49.933586,10.831369,1,0.00017082992,0,-4.416336,66.59181,10.538387,0,0.0017401767,0,2.0978508,95.72633,40.33422,0
3136,1,17.300491,134.99426,-27.712332,0.0024524247,0,11.865982,117.37942,18.434116,0,0.9999944,1,2.3136673,141.34813,16.2781,1,0.0028369264,0,4.817627,106.21607,31.368872,0,0.0022690552,0,1.6671486,151.80862,22.959185,0
3137,1,13.454088,128.47914,-32.72969,0.0025604519,0,11.409546,115.45865,13.1800375,0,0.9999888,1,4.588047,122.70844,10.578641,1,0.0037839564,0,6.4500923,97.33069,31.926197,0,0.0014459057,0,10.845413,132.61084,4.8863196,0
3140,1,3.6597936,110.51199,-38.609642,0.0069255475,0,4.567486,102.23369,8.327919,0,1.0,1,0.9656677,103.385086,7.6191287,1,0.009276235,0,3.1792526,87.15196,23.364973,0,0.00392907,0,5.753292,123.25534,12.914165,0
3154,1,12.181258,72.027054,-36.027416,0.035147637,0,12.208664,83.70268,11.67566,0,1.0,1,0.53331757,71.7511,11.651209,1,0.013217248,0,18.173923,86.820114,15.960786,0,0.10256579,0,2.963955,53.57557,20.625614,0
3155,1,-3.9774132,102.23664,-36.178127,0.006285859,0,-3.2281876,107.23457,5.0537777,0,1.0,1,1.474266,98.44855,6.6385584,1,0.0062616486,0,-0.0035324097,86.89032,15.852486,0,0.0032720494,0,6.7697983,114.88843,16.60031,0
3156,1,13.652151,167.90727,-37.1297,0.014838479,0,7.8870316,138.25558,30.20694,0,1.0,1,9.796497,160.50995,8.34185,1,0.000707639,0,0.71092606,114.792175,54.668903,0,0.019602638,0,16.177052,165.87372,3.2419846,0
3160,1,-24.826529,118.35768,-24.823797,0.00088518264,0,-15.640358,119.37649,9.242494,0,0.9999993,1,-3.6220894,113.47841,21.758574,1,0.000592988,0,-7.086853,97.04859,27.726763,0,0.0050076866,0,-0.9856796,138.32077,31.095192,0
